ID,Prob1
190236, 0.03
190237, 0.00
190238, 0.68
190239, 0.01
190240, 0.89
190241, 0.93
190242, 0.04
190243, 0.50
190244, 0.71
190245, 0.10
190246, 0.18
190247, 0.15
190248, 0.09
190249, 0.15
190250, 1.00
190251, 0.62
190252, 0.87
190253, 0.17
190254, 0.97
190255, 0.26
190256, 0.54
190257, 0.00
190258, 0.94
190259, 0.19
190260, 0.73
190261, 0.65
190262, 0.56
190263, 0.27
190264, 0.11
190265, 0.10
190266, 0.44
190267, 0.00
190268, 0.43
190269, 0.13
190270, 0.96
190271, 0.02
190272, 0.04
190273, 0.19
190274, 0.01
190275, 0.04
190276, 0.01
190277, 0.03
190278, 0.75
190279, 0.10
190280, 0.28
190281, 0.06
190282, 0.30
190283, 0.10
190284, 0.35
190285, 0.36
190286, 0.19
190287, 0.91
190288, 0.90
190289, 0.02
190290, 0.75
190291, 0.23
190292, 0.06
190293, 0.06
190294, 0.63
190295, 0.12
190296, 0.13
190297, 0.09
190298, 0.89
190299, 0.06
190300, 0.70
190301, 0.04
190302, 0.20
190303, 0.91
190304, 0.16
190305, 0.62
190306, 0.51
190307, 0.79
190308, 0.05
190309, 0.00
190310, 0.16
190311, 0.43
190312, 0.03
190313, 0.94
190314, 0.27
190315, 0.18
190316, 0.44
190317, 0.87
190318, 0.88
190319, 0.04
190320, 0.10
190321, 0.13
190322, 0.33
190323, 0.01
190324, 0.07
190325, 0.25
190326, 0.04
190327, 0.29
190328, 0.06
190329, 0.27
190330, 0.54
190331, 0.17
190332, 0.00
190333, 0.96
190334, 0.34
190335, 0.13
190336, 0.30
190337, 0.23
190338, 0.95
190339, 0.07
190340, 0.75
190341, 0.09
190342, 0.07
190343, 0.15
190344, 0.01
190345, 0.94
190346, 0.11
190347, 0.10
190348, 0.02
190349, 0.17
190350, 0.39
190351, 0.33
190352, 0.27
190353, 0.02
190354, 0.06
190355, 0.31
190356, 0.33
190357, 0.16
190358, 0.25
190359, 0.01
190360, 0.53
190361, 0.25
190362, 0.01
190363, 0.22
190364, 0.39
190365, 0.04
190366, 0.07
190367, 0.11
190368, 0.02
190369, 0.07
190370, 0.02
190371, 0.54
190372, 0.06
190373, 0.31
190374, 0.04
190375, 0.06
190376, 0.00
190377, 0.00
190378, 0.26
190379, 0.66
190380, 0.81
190381, 0.04
190382, 0.00
190383, 0.63
190384, 0.53
190385, 0.77
190386, 0.21
190387, 0.57
190388, 1.00
190389, 0.06
190390, 0.04
190391, 0.90
190392, 0.97
190393, 0.15
190394, 0.69
190395, 0.87
190396, 0.57
190397, 0.42
190398, 0.05
190399, 0.92
190400, 0.17
190401, 0.25
190402, 0.08
190403, 1.00
190404, 0.77
190405, 0.11
190406, 0.05
190407, 0.68
190408, 0.87
190409, 0.17
190410, 0.07
190411, 0.66
190412, 0.73
190413, 0.90
190414, 0.78
190415, 0.05
190416, 0.98
190417, 0.20
190418, 0.00
190419, 0.16
190420, 0.02
190421, 0.94
190422, 0.00
190423, 0.42
190424, 0.45
190425, 0.86
190426, 0.26
190427, 0.82
190428, 0.37
190429, 0.21
190430, 0.41
190431, 0.02
190432, 0.09
190433, 0.01
190434, 0.01
190435, 0.12
190436, 0.15
190437, 0.90
190438, 0.09
190439, 0.00
190440, 0.69
190441, 0.60
190442, 0.52
190443, 0.20
190444, 0.03
190445, 0.02
190446, 0.69
190447, 0.24
190448, 0.01
190449, 0.08
190450, 0.14
190451, 0.93
190452, 0.20
190453, 0.65
190454, 0.85
190455, 0.06
190456, 0.85
190457, 0.18
190458, 0.54
190459, 0.15
190460, 0.53
190461, 0.12
190462, 0.25
190463, 0.85
190464, 0.12
190465, 0.66
190466, 0.02
190467, 0.00
190468, 0.62
190469, 0.44
190470, 0.66
190471, 0.21
190472, 0.69
190473, 0.09
190474, 0.12
190475, 0.02
190476, 0.66
190477, 0.66
190478, 0.41
190479, 0.01
190480, 0.82
190481, 0.07
190482, 0.05
190483, 0.17
190484, 0.03
190485, 0.01
190486, 0.02
190487, 0.13
190488, 0.01
190489, 0.54
190490, 0.27
190491, 0.86
190492, 0.48
190493, 0.88
190494, 0.04
190495, 0.35
190496, 0.34
190497, 0.48
190498, 0.18
190499, 0.07
190500, 0.16
190501, 0.23
190502, 0.28
190503, 0.08
190504, 0.86
190505, 0.08
190506, 0.02
190507, 0.32
190508, 0.44
190509, 0.00
190510, 0.88
190511, 0.84
190512, 0.10
190513, 0.25
190514, 0.18
190515, 0.08
190516, 0.01
190517, 0.01
190518, 0.43
190519, 0.21
190520, 0.72
190521, 0.20
190522, 0.15
190523, 0.20
190524, 0.30
190525, 0.70
190526, 0.19
190527, 0.31
190528, 0.65
190529, 0.07
190530, 0.71
190531, 0.11
190532, 0.06
190533, 0.31
190534, 0.11
190535, 0.76
190536, 0.08
190537, 0.16
190538, 0.08
190539, 0.63
190540, 0.99
190541, 0.99
190542, 0.03
190543, 0.62
190544, 0.20
190545, 0.58
190546, 0.64
190547, 0.15
190548, 0.76
190549, 0.19
190550, 0.49
190551, 0.82
190552, 0.25
190553, 0.39
190554, 0.12
190555, 0.77
190556, 0.44
190557, 0.08
190558, 0.37
190559, 0.82
190560, 0.43
190561, 0.00
190562, 0.14
190563, 0.71
190564, 0.25
190565, 0.09
190566, 0.27
190567, 0.26
190568, 0.66
190569, 0.35
190570, 0.06
190571, 0.53
190572, 0.54
190573, 0.29
190574, 0.98
190575, 0.91
190576, 0.04
190577, 0.02
190578, 0.42
190579, 0.80
190580, 0.17
190581, 0.90
190582, 0.21
190583, 0.74
190584, 0.32
190585, 0.91
190586, 0.04
190587, 0.19
190588, 0.08
190589, 0.06
190590, 0.18
190591, 0.27
190592, 0.12
190593, 0.50
190594, 0.11
190595, 0.08
190596, 0.42
190597, 0.99
190598, 0.59
190599, 0.13
190600, 0.23
190601, 0.11
190602, 0.82
190603, 0.01
190604, 0.00
190605, 0.20
190606, 0.20
190607, 0.31
190608, 0.21
190609, 0.38
190610, 0.91
190611, 0.69
190612, 0.19
190613, 0.14
190614, 0.27
190615, 0.60
190616, 0.94
190617, 0.21
190618, 0.77
190619, 0.38
190620, 0.25
190621, 0.03
190622, 0.21
190623, 0.41
190624, 0.01
190625, 0.42
190626, 0.66
190627, 0.05
190628, 0.93
190629, 0.94
190630, 0.70
190631, 0.22
190632, 0.81
190633, 0.10
190634, 0.63
190635, 0.81
190636, 0.66
190637, 0.36
190638, 0.91
190639, 0.20
190640, 0.02
190641, 0.26
190642, 0.24
190643, 0.06
190644, 0.08
190645, 0.24
190646, 0.61
190647, 0.16
190648, 0.50
190649, 0.59
190650, 0.25
190651, 0.74
190652, 0.07
190653, 0.33
190654, 0.85
190655, 0.03
190656, 0.25
190657, 0.51
190658, 0.11
190659, 0.19
190660, 0.50
190661, 0.73
190662, 0.02
190663, 0.24
190664, 0.69
190665, 0.01
190666, 0.93
190667, 0.04
190668, 0.01
190669, 0.85
190670, 0.32
190671, 0.20
190672, 0.18
190673, 0.29
190674, 0.12
190675, 0.44
190676, 0.68
190677, 0.31
190678, 0.07
190679, 0.75
190680, 0.37
190681, 0.33
190682, 0.09
190683, 0.99
190684, 0.02
190685, 0.14
190686, 0.88
190687, 0.01
190688, 0.20
190689, 0.07
190690, 0.10
190691, 0.30
190692, 0.08
190693, 0.30
190694, 0.49
190695, 0.35
190696, 0.04
190697, 0.63
190698, 0.04
190699, 0.51
190700, 0.85
190701, 0.17
190702, 0.11
190703, 0.50
190704, 0.23
190705, 0.40
190706, 0.72
190707, 0.52
190708, 0.87
190709, 0.53
190710, 0.53
190711, 0.01
190712, 0.01
190713, 0.80
190714, 0.10
190715, 0.24
190716, 0.32
190717, 0.50
190718, 0.02
190719, 0.04
190720, 0.03
190721, 0.05
190722, 0.04
190723, 0.05
190724, 0.42
190725, 0.08
190726, 0.01
190727, 0.76
190728, 0.18
190729, 0.09
190730, 0.99
190731, 0.00
190732, 0.40
190733, 0.26
190734, 0.44
190735, 0.17
190736, 0.02
190737, 0.98
190738, 0.61
190739, 0.15
190740, 0.66
190741, 0.01
190742, 0.17
190743, 0.02
190744, 0.11
190745, 0.30
190746, 0.32
190747, 0.05
190748, 0.71
190749, 0.64
190750, 0.63
190751, 0.77
190752, 0.53
190753, 0.58
190754, 0.47
190755, 0.13
190756, 0.61
190757, 0.19
190758, 0.12
190759, 0.00
190760, 0.52
190761, 0.01
190762, 0.08
190763, 0.40
190764, 0.05
190765, 0.80
190766, 0.03
190767, 0.49
190768, 0.76
190769, 0.36
190770, 0.40
190771, 0.32
190772, 0.05
190773, 0.15
190774, 0.84
190775, 0.13
190776, 0.01
190777, 0.06
190778, 0.36
190779, 0.49
190780, 0.58
190781, 0.66
190782, 0.36
190783, 0.36
190784, 0.11
190785, 0.68
190786, 0.04
190787, 0.77
190788, 0.06
190789, 0.14
190790, 0.25
190791, 0.31
190792, 0.21
190793, 0.03
190794, 0.16
190795, 0.60
190796, 0.23
190797, 0.28
190798, 0.01
190799, 0.04
190800, 0.26
190801, 0.10
190802, 0.01
190803, 0.00
190804, 0.46
190805, 0.10
190806, 0.10
190807, 0.42
190808, 0.03
190809, 0.17
190810, 0.56
190811, 0.02
190812, 0.04
190813, 0.09
190814, 0.52
190815, 0.26
190816, 0.00
190817, 0.01
190818, 0.44
190819, 0.05
190820, 0.10
190821, 0.21
190822, 0.06
190823, 0.50
190824, 0.22
190825, 0.56
190826, 0.08
190827, 0.00
190828, 0.02
190829, 0.49
190830, 0.30
190831, 0.74
190832, 1.00
190833, 0.30
190834, 0.50
190835, 0.00
190836, 0.89
190837, 0.69
190838, 0.61
190839, 0.57
190840, 0.47
190841, 0.30
190842, 0.24
190843, 0.22
190844, 0.01
190845, 0.11
190846, 0.82
190847, 0.51
190848, 0.38
190849, 0.01
190850, 0.01
190851, 0.07
190852, 0.03
190853, 0.21
190854, 0.27
190855, 0.89
190856, 0.03
190857, 0.10
190858, 0.19
190859, 0.80
190860, 0.10
190861, 0.06
190862, 0.68
190863, 0.03
190864, 0.54
190865, 0.16
190866, 0.67
190867, 0.56
190868, 0.85
190869, 0.47
190870, 0.22
190871, 0.14
190872, 0.02
190873, 0.85
190874, 0.08
190875, 0.02
190876, 0.39
190877, 0.62
190878, 0.08
190879, 0.08
190880, 0.00
190881, 0.59
190882, 0.57
190883, 0.60
190884, 0.07
190885, 0.12
190886, 0.49
190887, 0.17
190888, 0.28
190889, 0.02
190890, 0.52
190891, 0.11
190892, 0.18
190893, 0.18
190894, 0.31
190895, 0.04
190896, 0.69
190897, 0.01
190898, 0.30
190899, 0.37
190900, 0.09
190901, 0.34
190902, 0.18
190903, 0.38
190904, 0.16
190905, 0.02
190906, 0.27
190907, 0.35
190908, 0.35
190909, 0.14
190910, 0.05
190911, 0.64
190912, 0.22
190913, 0.03
190914, 0.88
190915, 0.00
190916, 0.00
190917, 0.52
190918, 0.14
190919, 0.02
190920, 0.04
190921, 0.41
190922, 0.02
190923, 0.54
190924, 0.32
190925, 0.35
190926, 0.79
190927, 0.84
190928, 0.66
190929, 0.93
190930, 0.66
190931, 0.13
190932, 0.30
190933, 0.05
190934, 0.02
190935, 0.02
190936, 0.33
190937, 0.32
190938, 0.56
190939, 0.16
190940, 0.03
190941, 0.12
190942, 0.98
190943, 0.00
190944, 0.49
190945, 0.03
190946, 0.12
190947, 0.59
190948, 0.93
190949, 0.08
190950, 0.26
190951, 0.09
190952, 0.01
190953, 0.05
190954, 0.18
190955, 0.03
190956, 0.12
190957, 0.00
190958, 0.99
190959, 0.04
190960, 0.07
190961, 0.91
190962, 0.02
190963, 0.07
190964, 0.15
190965, 0.12
190966, 0.06
190967, 0.14
190968, 0.45
190969, 0.49
190970, 0.00
190971, 0.04
190972, 0.11
190973, 0.00
190974, 0.69
190975, 0.99
190976, 0.01
190977, 0.45
190978, 0.73
190979, 0.39
190980, 0.32
190981, 0.11
190982, 0.74
190983, 0.97
190984, 0.76
190985, 0.49
190986, 0.08
190987, 0.13
190988, 0.74
190989, 0.12
190990, 0.13
190991, 0.15
190992, 0.62
190993, 0.30
190994, 0.60
190995, 0.12
190996, 0.57
190997, 0.04
190998, 0.13
190999, 0.13
191000, 0.02
191001, 0.72
191002, 0.93
191003, 0.00
191004, 0.73
191005, 0.72
191006, 0.21
191007, 0.00
191008, 0.41
191009, 0.33
191010, 0.89
191011, 0.19
191012, 0.33
191013, 0.05
191014, 0.28
191015, 0.02
191016, 0.18
191017, 0.00
191018, 0.12
191019, 0.03
191020, 0.27
191021, 0.21
191022, 0.04
191023, 0.70
191024, 0.81
191025, 0.17
191026, 0.31
191027, 0.44
191028, 0.04
191029, 0.04
191030, 0.27
191031, 0.03
191032, 0.01
191033, 0.21
191034, 0.03
191035, 0.11
191036, 0.80
191037, 0.29
191038, 0.49
191039, 0.21
191040, 0.84
191041, 0.17
191042, 0.06
191043, 0.96
191044, 0.05
191045, 0.00
191046, 0.08
191047, 0.14
191048, 0.37
191049, 0.11
191050, 0.14
191051, 0.92
191052, 0.15
191053, 0.44
191054, 0.56
191055, 0.30
191056, 0.21
191057, 0.17
191058, 0.13
191059, 0.01
191060, 0.75
191061, 0.26
191062, 0.65
191063, 0.40
191064, 0.76
191065, 0.26
191066, 0.35
191067, 0.68
191068, 0.27
191069, 0.56
191070, 0.68
191071, 0.02
191072, 0.68
191073, 0.82
191074, 0.00
191075, 0.00
191076, 0.06
191077, 0.87
191078, 0.91
191079, 0.50
191080, 0.20
191081, 0.14
191082, 0.80
191083, 0.26
191084, 0.09
191085, 0.44
191086, 0.49
191087, 0.01
191088, 0.08
191089, 0.03
191090, 0.64
191091, 0.80
191092, 0.00
191093, 0.10
191094, 0.23
191095, 0.81
191096, 0.68
191097, 0.67
191098, 0.55
191099, 0.27
191100, 0.35
191101, 0.59
191102, 0.57
191103, 0.26
191104, 0.07
191105, 0.89
191106, 0.11
191107, 0.39
191108, 0.06
191109, 0.14
191110, 0.32
191111, 0.05
191112, 0.61
191113, 0.34
191114, 0.01
191115, 0.13
191116, 0.25
191117, 0.97
191118, 0.43
191119, 0.29
191120, 0.00
191121, 0.34
191122, 0.68
191123, 0.02
191124, 0.01
191125, 0.30
191126, 0.66
191127, 0.26
191128, 0.33
191129, 0.96
191130, 0.53
191131, 0.05
191132, 0.33
191133, 0.50
191134, 0.09
191135, 0.10
191136, 0.11
191137, 0.02
191138, 0.71
191139, 0.01
191140, 0.20
191141, 0.39
191142, 0.74
191143, 0.79
191144, 0.07
191145, 0.83
191146, 0.97
191147, 0.30
191148, 0.05
191149, 0.27
191150, 0.01
191151, 0.16
191152, 0.01
191153, 0.95
191154, 0.01
191155, 0.65
191156, 0.69
191157, 0.24
191158, 0.28
191159, 0.49
191160, 0.62
191161, 0.21
191162, 0.74
191163, 0.22
191164, 0.03
191165, 0.35
191166, 0.12
191167, 0.04
191168, 0.17
191169, 0.25
191170, 0.67
191171, 0.01
191172, 0.39
191173, 0.56
191174, 0.10
191175, 0.10
191176, 0.02
191177, 0.51
191178, 0.66
191179, 0.18
191180, 0.45
191181, 0.34
191182, 0.84
191183, 0.30
191184, 0.96
191185, 0.05
191186, 0.73
191187, 0.05
191188, 0.01
191189, 0.17
191190, 0.40
191191, 0.22
191192, 0.17
191193, 0.82
191194, 0.22
191195, 0.33
191196, 0.12
191197, 0.17
191198, 0.05
191199, 0.07
191200, 0.13
191201, 0.21
191202, 0.50
191203, 0.02
191204, 0.44
191205, 0.62
191206, 0.36
191207, 0.32
191208, 0.54
191209, 0.26
191210, 0.24
191211, 0.00
191212, 0.20
191213, 0.50
191214, 0.36
191215, 0.01
191216, 0.01
191217, 0.13
191218, 0.75
191219, 0.08
191220, 0.32
191221, 0.69
191222, 0.43
191223, 0.81
191224, 0.12
191225, 0.20
191226, 0.07
191227, 0.16
191228, 0.67
191229, 0.73
191230, 0.70
191231, 0.03
191232, 0.14
191233, 0.27
191234, 0.09
191235, 0.66
191236, 0.59
191237, 0.09
191238, 0.09
191239, 0.14
191240, 0.33
191241, 0.02
191242, 0.88
191243, 0.50
191244, 0.21
191245, 0.01
191246, 0.21
191247, 0.47
191248, 0.75
191249, 0.48
191250, 0.12
191251, 0.16
191252, 0.01
191253, 0.58
191254, 0.52
191255, 0.04
191256, 0.04
191257, 0.57
191258, 0.19
191259, 0.44
191260, 0.69
191261, 0.04
191262, 0.10
191263, 0.17
191264, 0.01
191265, 0.49
191266, 0.13
191267, 0.80
191268, 0.14
191269, 0.34
191270, 0.58
191271, 0.05
191272, 0.01
191273, 0.76
191274, 0.17
191275, 1.00
191276, 0.25
191277, 0.09
191278, 0.25
191279, 0.09
191280, 0.24
191281, 0.02
191282, 0.03
191283, 0.21
191284, 0.74
191285, 0.16
191286, 0.97
191287, 0.07
191288, 0.76
191289, 0.09
191290, 0.10
191291, 0.73
191292, 0.57
191293, 0.95
191294, 0.02
191295, 0.33
191296, 0.87
191297, 0.10
191298, 0.01
191299, 0.58
191300, 0.76
191301, 0.00
191302, 0.24
191303, 0.67
191304, 0.77
191305, 0.04
191306, 0.25
191307, 0.00
191308, 0.44
191309, 0.35
191310, 0.37
191311, 0.01
191312, 0.28
191313, 0.69
191314, 0.39
191315, 0.94
191316, 0.06
191317, 0.13
191318, 0.30
191319, 0.87
191320, 0.16
191321, 0.01
191322, 0.75
191323, 0.15
191324, 0.05
191325, 0.00
191326, 0.12
191327, 0.03
191328, 0.60
191329, 0.07
191330, 1.00
191331, 0.25
191332, 0.35
191333, 0.77
191334, 0.29
191335, 0.95
191336, 0.11
191337, 0.95
191338, 0.33
191339, 0.89
191340, 0.24
191341, 0.20
191342, 0.92
191343, 0.12
191344, 0.50
191345, 0.47
191346, 0.33
191347, 0.06
191348, 0.00
191349, 0.47
191350, 0.99
191351, 0.18
191352, 0.19
191353, 0.07
191354, 0.67
191355, 0.68
191356, 0.18
191357, 0.01
191358, 0.09
191359, 0.90
191360, 0.02
191361, 0.02
191362, 0.24
191363, 0.01
191364, 0.32
191365, 0.00
191366, 0.16
191367, 0.13
191368, 0.80
191369, 0.15
191370, 0.34
191371, 0.02
191372, 0.70
191373, 0.18
191374, 0.33
191375, 0.86
191376, 0.08
191377, 0.59
191378, 0.82
191379, 0.19
191380, 0.54
191381, 0.13
191382, 0.16
191383, 0.50
191384, 0.08
191385, 0.40
191386, 0.02
191387, 0.19
191388, 0.52
191389, 0.98
191390, 0.73
191391, 0.09
191392, 0.25
191393, 0.47
191394, 0.10
191395, 0.57
191396, 0.16
191397, 0.20
191398, 0.14
191399, 0.00
191400, 0.17
191401, 0.21
191402, 0.04
191403, 0.05
191404, 0.28
191405, 0.01
191406, 0.08
191407, 0.32
191408, 0.18
191409, 0.69
191410, 0.16
191411, 0.27
191412, 0.92
191413, 0.01
191414, 0.33
191415, 0.29
191416, 0.30
191417, 0.85
191418, 0.19
191419, 0.41
191420, 0.35
191421, 0.05
191422, 0.10
191423, 0.09
191424, 0.01
191425, 0.45
191426, 0.39
191427, 0.17
191428, 0.13
191429, 0.31
191430, 0.25
191431, 0.15
191432, 0.78
191433, 0.15
191434, 0.15
191435, 0.56
191436, 0.82
191437, 0.31
191438, 0.43
191439, 0.01
191440, 0.90
191441, 1.00
191442, 0.36
191443, 0.00
191444, 0.00
191445, 0.14
191446, 0.00
191447, 0.37
191448, 0.00
191449, 0.47
191450, 0.57
191451, 0.10
191452, 0.65
191453, 0.05
191454, 0.01
191455, 0.59
191456, 0.00
191457, 0.64
191458, 0.46
191459, 0.11
191460, 0.47
191461, 0.12
191462, 0.10
191463, 0.79
191464, 0.97
191465, 0.26
191466, 0.23
191467, 0.86
191468, 0.05
191469, 0.31
191470, 0.26
191471, 0.10
191472, 0.01
191473, 0.98
191474, 0.19
191475, 0.04
191476, 0.21
191477, 0.30
191478, 0.76
191479, 0.62
191480, 0.23
191481, 0.05
191482, 0.47
191483, 0.00
191484, 0.86
191485, 0.98
191486, 0.05
191487, 0.10
191488, 0.64
191489, 0.10
191490, 0.10
191491, 0.17
191492, 0.44
191493, 0.24
191494, 0.00
191495, 0.07
191496, 0.09
191497, 0.21
191498, 0.02
191499, 0.21
191500, 0.26
191501, 0.21
191502, 0.17
191503, 0.63
191504, 0.12
191505, 0.11
191506, 0.64
191507, 0.12
191508, 0.35
191509, 0.70
191510, 0.11
191511, 0.20
191512, 0.07
191513, 0.32
191514, 0.30
191515, 0.10
191516, 0.49
191517, 0.86
191518, 0.12
191519, 0.06
191520, 0.02
191521, 0.09
191522, 0.20
191523, 0.04
191524, 0.49
191525, 0.32
191526, 0.73
191527, 0.01
191528, 0.59
191529, 0.61
191530, 0.18
191531, 0.20
191532, 0.58
191533, 0.20
191534, 0.12
191535, 0.02
191536, 0.48
191537, 0.05
191538, 0.12
191539, 0.12
191540, 0.20
191541, 0.03
191542, 0.27
191543, 0.27
191544, 0.75
191545, 0.09
191546, 0.42
191547, 0.30
191548, 0.08
191549, 0.08
191550, 0.18
191551, 0.08
191552, 0.85
191553, 0.03
191554, 0.19
191555, 0.02
191556, 0.99
191557, 0.03
191558, 0.68
191559, 0.04
191560, 0.27
191561, 0.03
191562, 0.00
191563, 0.25
191564, 0.76
191565, 0.23
191566, 0.96
191567, 0.01
191568, 0.00
191569, 0.01
191570, 0.19
191571, 0.00
191572, 0.34
191573, 0.64
191574, 0.21
191575, 0.12
191576, 0.93
191577, 0.03
191578, 0.92
191579, 0.12
191580, 0.02
191581, 0.14
191582, 0.07
191583, 0.78
191584, 0.07
191585, 0.03
191586, 0.10
191587, 0.34
191588, 0.78
191589, 0.46
191590, 0.65
191591, 0.02
191592, 0.87
191593, 0.47
191594, 0.25
191595, 0.05
191596, 0.24
191597, 0.70
191598, 0.28
191599, 0.39
191600, 0.00
191601, 0.36
191602, 0.82
191603, 0.34
191604, 0.30
191605, 0.02
191606, 0.87
191607, 0.57
191608, 0.08
191609, 0.98
191610, 0.34
191611, 0.61
191612, 0.38
191613, 0.30
191614, 0.50
191615, 0.29
191616, 0.16
191617, 0.89
191618, 0.11
191619, 0.09
191620, 0.22
191621, 0.23
191622, 0.93
191623, 0.88
191624, 0.80
191625, 1.00
191626, 0.05
191627, 0.99
191628, 0.98
191629, 0.13
191630, 0.08
191631, 0.51
191632, 0.75
191633, 0.43
191634, 0.10
191635, 0.35
191636, 0.96
191637, 0.65
191638, 0.69
191639, 0.36
191640, 0.34
191641, 0.83
191642, 0.53
191643, 0.24
191644, 0.76
191645, 0.32
191646, 0.03
191647, 0.94
191648, 0.24
191649, 0.44
191650, 0.29
191651, 0.42
191652, 0.06
191653, 0.59
191654, 0.83
191655, 0.86
191656, 0.05
191657, 0.34
191658, 0.01
191659, 0.07
191660, 0.28
191661, 0.32
191662, 0.01
191663, 0.03
191664, 0.86
191665, 0.37
191666, 0.41
191667, 0.32
191668, 0.04
191669, 0.29
191670, 0.61
191671, 0.01
191672, 0.99
191673, 0.06
191674, 1.00
191675, 0.06
191676, 0.06
191677, 0.03
191678, 0.15
191679, 0.06
191680, 0.30
191681, 0.86
191682, 0.19
191683, 0.25
191684, 0.83
191685, 0.03
191686, 0.91
191687, 0.22
191688, 0.05
191689, 0.78
191690, 0.66
191691, 0.19
191692, 0.59
191693, 0.00
191694, 0.54
191695, 0.05
191696, 0.00
191697, 0.08
191698, 0.26
191699, 0.88
191700, 0.49
191701, 0.05
191702, 0.57
191703, 0.54
191704, 0.12
191705, 0.51
191706, 0.06
191707, 0.01
191708, 0.28
191709, 0.77
191710, 0.84
191711, 0.57
191712, 0.95
191713, 0.16
191714, 0.66
191715, 0.43
191716, 0.36
191717, 1.00
191718, 0.28
191719, 0.33
191720, 0.17
191721, 0.02
191722, 0.20
191723, 0.13
191724, 0.40
191725, 0.34
191726, 0.19
191727, 0.12
191728, 0.03
191729, 0.86
191730, 0.81
191731, 0.05
191732, 0.00
191733, 0.08
191734, 0.02
191735, 0.00
191736, 0.05
191737, 0.57
191738, 0.48
191739, 0.01
191740, 0.43
191741, 0.10
191742, 0.67
191743, 0.41
191744, 0.28
191745, 0.18
191746, 0.70
191747, 0.22
191748, 0.82
191749, 0.46
191750, 0.52
191751, 0.04
191752, 0.33
191753, 0.09
191754, 0.19
191755, 0.14
191756, 0.02
191757, 0.35
191758, 0.07
191759, 0.10
191760, 0.39
191761, 0.83
191762, 0.11
191763, 0.55
191764, 0.16
191765, 0.98
191766, 0.23
191767, 0.00
191768, 0.18
191769, 0.36
191770, 0.20
191771, 0.05
191772, 0.18
191773, 0.04
191774, 0.23
191775, 0.01
191776, 0.20
191777, 0.00
191778, 0.69
191779, 0.00
191780, 0.69
191781, 0.02
191782, 0.52
191783, 0.15
191784, 0.96
191785, 0.89
191786, 0.69
191787, 0.06
191788, 0.10
191789, 0.11
191790, 0.31
191791, 0.08
191792, 0.99
191793, 0.05
191794, 0.47
191795, 0.03
191796, 0.08
191797, 0.08
191798, 0.07
191799, 0.06
191800, 0.01
191801, 0.33
191802, 0.70
191803, 0.15
191804, 0.29
191805, 0.06
191806, 0.02
191807, 0.25
191808, 0.07
191809, 0.63
191810, 0.04
191811, 0.69
191812, 1.00
191813, 0.29
191814, 0.98
191815, 0.08
191816, 0.02
191817, 0.07
191818, 0.08
191819, 0.28
191820, 0.78
191821, 0.00
191822, 0.36
191823, 0.09
191824, 0.17
191825, 0.07
191826, 0.20
191827, 0.73
191828, 0.48
191829, 0.04
191830, 0.38
191831, 0.17
191832, 0.08
191833, 0.14
191834, 0.06
191835, 0.06
191836, 0.32
191837, 0.73
191838, 0.07
191839, 0.98
191840, 0.42
191841, 0.35
191842, 0.01
191843, 0.24
191844, 0.00
191845, 0.12
191846, 0.04
191847, 0.05
191848, 0.95
191849, 0.65
191850, 0.98
191851, 0.46
191852, 0.72
191853, 0.05
191854, 0.78
191855, 0.10
191856, 0.23
191857, 0.09
191858, 0.33
191859, 0.13
191860, 0.94
191861, 0.10
191862, 0.89
191863, 0.06
191864, 0.09
191865, 0.08
191866, 0.89
191867, 0.60
191868, 0.00
191869, 0.13
191870, 0.52
191871, 0.70
191872, 0.57
191873, 0.43
191874, 0.18
191875, 0.07
191876, 0.05
191877, 0.04
191878, 0.30
191879, 0.78
191880, 0.03
191881, 0.61
191882, 0.21
191883, 0.10
191884, 0.96
191885, 0.14
191886, 0.94
191887, 0.83
191888, 0.03
191889, 0.06
191890, 0.10
191891, 0.27
191892, 0.23
191893, 0.29
191894, 0.03
191895, 0.42
191896, 0.65
191897, 0.27
191898, 0.51
191899, 0.40
191900, 0.07
191901, 0.71
191902, 0.24
191903, 0.81
191904, 0.04
191905, 0.30
191906, 0.00
191907, 0.55
191908, 0.06
191909, 0.39
191910, 0.71
191911, 0.00
191912, 0.37
191913, 0.93
191914, 0.12
191915, 0.15
191916, 0.04
191917, 0.36
191918, 0.05
191919, 0.02
191920, 0.03
191921, 0.30
191922, 0.11
191923, 0.02
191924, 0.70
191925, 0.07
191926, 0.32
191927, 0.09
191928, 0.37
191929, 0.07
191930, 0.00
191931, 0.08
191932, 0.18
191933, 0.67
191934, 0.00
191935, 0.13
191936, 0.80
191937, 0.55
191938, 0.95
191939, 0.54
191940, 0.03
191941, 0.05
191942, 0.82
191943, 0.28
191944, 0.25
191945, 0.36
191946, 0.08
191947, 0.14
191948, 0.37
191949, 0.02
191950, 0.03
191951, 0.23
191952, 0.00
191953, 0.02
191954, 0.05
191955, 0.10
191956, 0.61
191957, 0.99
191958, 0.06
191959, 0.18
191960, 0.11
191961, 0.68
191962, 0.11
191963, 0.05
191964, 0.81
191965, 0.03
191966, 0.48
191967, 0.22
191968, 0.54
191969, 0.14
191970, 0.06
191971, 0.05
191972, 0.09
191973, 0.47
191974, 0.50
191975, 0.56
191976, 0.66
191977, 0.21
191978, 0.00
191979, 0.10
191980, 0.05
191981, 0.04
191982, 0.36
191983, 0.19
191984, 0.68
